Hourly measurement data supplied by UK-air on 18/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Manchester Piccadilly",
Latitude,,53.481520,,
Longitude,,-2.237881,,
Site Type,,Urban Background,,
Zone,,North West & Merseyside,,
Agglomeration,,Greater Manchester Urban Area,,
Local Authority,,"Manchester",,
Date,Time,"Nitrogen dioxide",Status
2022-04-14,05:00:00,50.23051,V ugm-3
2022-04-14,06:00:00,53.14986,V ugm-3
2022-04-14,07:00:00,52.7935,V ugm-3
2022-04-14,08:00:00,66.93471,V ugm-3
2022-04-14,09:00:00,56.90539,V ugm-3
2022-04-14,10:00:00,51.2686,V ugm-3
2022-04-14,11:00:00,36.40333,V ugm-3
2022-04-14,12:00:00,23.6368,V ugm-3
2022-04-14,13:00:00,22.25314,V ugm-3
2022-04-14,14:00:00,25.73984,V ugm-3
2022-04-14,15:00:00,25.227,V ugm-3
2022-04-14,16:00:00,18.20262,V ugm-3
2022-04-14,17:00:00,18.25403,V ugm-3
2022-04-14,18:00:00,24.61248,V ugm-3
2022-04-14,19:00:00,26.61238,V ugm-3
2022-04-14,20:00:00,31.63776,V ugm-3
2022-04-14,21:00:00,54.24981,V ugm-3
2022-04-14,22:00:00,79.31942,V ugm-3
2022-04-14,23:00:00,66.04049,V ugm-3
2022-04-14,24:00:00,52.96664,V ugm-3
2022-04-15,01:00:00,46.81642,V ugm-3
2022-04-15,02:00:00,40.84468,V ugm-3
2022-04-15,03:00:00,46.38793,V ugm-3
2022-04-15,04:00:00,36.50287,V ugm-3
2022-04-15,05:00:00,53.18341,V ugm-3
2022-04-15,06:00:00,61.9845,V ugm-3
2022-04-15,07:00:00,47.62225,V ugm-3
2022-04-15,08:00:00,40.51802,V ugm-3
2022-04-15,09:00:00,28.67666,V ugm-3
2022-04-15,10:00:00,26.15342,V ugm-3
2022-04-15,11:00:00,20.74795,V ugm-3
2022-04-15,12:00:00,21.77774,V ugm-3
2022-04-15,13:00:00,22.49866,V ugm-3
2022-04-15,14:00:00,21.15999,V ugm-3
2022-04-15,15:00:00,23.11662,V ugm-3
2022-04-15,16:00:00,29.70681,V ugm-3
2022-04-15,17:00:00,27.95642,V ugm-3
2022-04-15,18:00:00,40.87933,V ugm-3
2022-04-15,19:00:00,36.70902,V ugm-3
2022-04-15,20:00:00,74.65315,V ugm-3
2022-04-15,21:00:00,85.25755,V ugm-3
2022-04-15,22:00:00,77.38004,V ugm-3
2022-04-15,23:00:00,68.62545,V ugm-3
2022-04-15,24:00:00,56.47807,V ugm-3
2022-04-16,01:00:00,55.76015,V ugm-3
2022-04-16,02:00:00,52.58971,V ugm-3
2022-04-16,03:00:00,39.23565,V ugm-3
2022-04-16,04:00:00,38.04665,V ugm-3
2022-04-16,05:00:00,42.95734,V ugm-3
2022-04-16,06:00:00,39.75246,V ugm-3
2022-04-16,07:00:00,46.67869,V ugm-3
2022-04-16,08:00:00,38.14928,V ugm-3
2022-04-16,09:00:00,31.73937,V ugm-3
2022-04-16,10:00:00,24.50254,V ugm-3
2022-04-16,11:00:00,19.64347,V ugm-3
2022-04-16,12:00:00,23.46883,V ugm-3
2022-04-16,13:00:00,26.20864,V ugm-3
2022-04-16,14:00:00,23.72739,V ugm-3
2022-04-16,15:00:00,24.03756,V ugm-3
2022-04-16,16:00:00,26.72566,V ugm-3
2022-04-16,17:00:00,23.83084,V ugm-3
2022-04-16,18:00:00,26.26052,V ugm-3
2022-04-16,19:00:00,28.69017,V ugm-3
2022-04-16,20:00:00,32.2054,V ugm-3
2022-04-16,21:00:00,42.02725,V ugm-3
2022-04-16,22:00:00,55.20898,V ugm-3
2022-04-16,23:00:00,42.80262,V ugm-3
2022-04-16,24:00:00,39.02899,V ugm-3
2022-04-17,01:00:00,32.04129,V ugm-3
2022-04-17,02:00:00,41.59148,V ugm-3
2022-04-17,03:00:00,35.29387,V ugm-3
2022-04-17,04:00:00,32.28351,V ugm-3
2022-04-17,05:00:00,29.48078,V ugm-3
2022-04-17,06:00:00,21.95489,V ugm-3
2022-04-17,07:00:00,30.57086,V ugm-3
2022-04-17,08:00:00,29.94812,V ugm-3
2022-04-17,09:00:00,22.00695,V ugm-3
2022-04-17,10:00:00,15.67472,V ugm-3
2022-04-17,11:00:00,11.15914,V ugm-3
2022-04-17,12:00:00,13.39099,V ugm-3
2022-04-17,13:00:00,12.97575,V ugm-3
2022-04-17,14:00:00,15.36327,V ugm-3
2022-04-17,15:00:00,15.05185,V ugm-3
2022-04-17,16:00:00,15.98608,V ugm-3
2022-04-17,17:00:00,15.20753,V ugm-3
2022-04-17,18:00:00,23.20053,V ugm-3
2022-04-17,19:00:00,28.07938,V ugm-3
2022-04-17,20:00:00,23.0967,V ugm-3
2022-04-17,21:00:00,30.25928,V ugm-3
2022-04-17,22:00:00,22.8891,V ugm-3
2022-04-17,23:00:00,23.77145,V ugm-3
2022-04-17,24:00:00,18.16596,V ugm-3
2022-04-18,01:00:00,16.11982,V ugm-3
2022-04-18,02:00:00,12.78471,V ugm-3
2022-04-18,03:00:00,10.00543,V ugm-3
2022-04-18,04:00:00,12.35044,V ugm-3
2022-04-18,05:00:00,11.20398,V ugm-3
2022-04-18,06:00:00,13.49689,V ugm-3
2022-04-18,07:00:00,20.2716,V ugm-3
2022-04-18,08:00:00,24.80555,V ugm-3
2022-04-18,09:00:00,14.22671,V ugm-3
2022-04-18,10:00:00,15.32112,V ugm-3
2022-04-18,11:00:00,9.84931,V ugm-3
2022-04-18,12:00:00,10.00564,V ugm-3
2022-04-18,13:00:00,9.38026,V ugm-3
2022-04-18,14:00:00,8.12952,V ugm-3
2022-04-18,15:00:00,11.4126,V ugm-3
2022-04-18,16:00:00,13.23637,V ugm-3
2022-04-18,17:00:00,15.73768,V ugm-3
2022-04-18,18:00:00,13.13211,V ugm-3
2022-04-18,19:00:00,14.12218,V ugm-3
2022-04-18,20:00:00,14.33061,V ugm-3
2022-04-18,21:00:00,17.7699,V ugm-3
2022-04-18,22:00:00,10.99548,V ugm-3
2022-04-18,23:00:00,13.23623,V ugm-3
2022-04-18,24:00:00,22.92893,V ugm-3
2022-04-19,01:00:00,24.06709,V ugm-3
2022-04-19,02:00:00,33.13592,V ugm-3
2022-04-19,03:00:00,28.98522,V ugm-3
2022-04-19,04:00:00,31.33957,V ugm-3
2022-04-19,05:00:00,43.68805,V ugm-3
2022-04-19,06:00:00,49.91711,V ugm-3
2022-04-19,07:00:00,60.07604,V ugm-3
2022-04-19,08:00:00,56.19748,V ugm-3
2022-04-19,09:00:00,43.06205,V ugm-3
2022-04-19,10:00:00,24.59168,V ugm-3
2022-04-19,11:00:00,11.14461,V ugm-3
2022-04-19,12:00:00,16.21968,V ugm-3
2022-04-19,13:00:00,16.69042,V ugm-3
2022-04-19,14:00:00,22.18394,V ugm-3
2022-04-19,15:00:00,28.25314,V ugm-3
2022-04-19,16:00:00,39.34515,V ugm-3
2022-04-19,17:00:00,39.50224,V ugm-3
2022-04-19,18:00:00,54.466,V ugm-3
2022-04-19,19:00:00,43.11211,V ugm-3
2022-04-19,20:00:00,37.98435,V ugm-3
2022-04-19,21:00:00,51.43086,V ugm-3
2022-04-19,22:00:00,35.73462,V ugm-3
2022-04-19,23:00:00,42.11749,V ugm-3
2022-04-19,24:00:00,38.97852,V ugm-3
2022-04-20,01:00:00,25.63383,V ugm-3
2022-04-20,02:00:00,20.38115,V ugm-3
2022-04-20,03:00:00,17.91238,V ugm-3
2022-04-20,04:00:00,17.91225,V ugm-3
2022-04-20,05:00:00,25.68645,V ugm-3
2022-04-20,06:00:00,36.19236,V ugm-3
2022-04-20,07:00:00,47.48814,V ugm-3
2022-04-20,08:00:00,35.14373,V ugm-3
2022-04-20,09:00:00,29.62802,V ugm-3
2022-04-20,10:00:00,25.16328,V ugm-3
2022-04-20,11:00:00,23.21912,V ugm-3
2022-04-20,12:00:00,27.42193,V ugm-3
2022-04-20,13:00:00,25.63581,V ugm-3
2022-04-20,14:00:00,21.01289,V ugm-3
2022-04-20,15:00:00,22.95627,V ugm-3
2022-04-20,16:00:00,24.26939,V ugm-3
2022-04-20,17:00:00,30.0999,V ugm-3
2022-04-20,18:00:00,32.20125,V ugm-3
2022-04-20,19:00:00,32.25282,V ugm-3
2022-04-20,20:00:00,31.20215,V ugm-3
2022-04-20,21:00:00,28.31301,V ugm-3
2022-04-20,22:00:00,27.36772,V ugm-3
2022-04-20,23:00:00,25.37159,V ugm-3
2022-04-20,24:00:00,15.44344,V ugm-3
2022-04-21,01:00:00,15.11814,V ugm-3
2022-04-21,02:00:00,15.39919,V ugm-3
2022-04-21,03:00:00,17.19232,V ugm-3
2022-04-21,04:00:00,24.83914,V ugm-3
2022-04-21,05:00:00,23.46801,V ugm-3
2022-04-21,06:00:00,33.96331,V ugm-3
2022-04-21,07:00:00,51.47454,V ugm-3
2022-04-21,08:00:00,49.36636,V ugm-3
2022-04-21,09:00:00,29.4302,V ugm-3
2022-04-21,10:00:00,21.99375,V ugm-3
2022-04-21,11:00:00,22.09916,V ugm-3
2022-04-21,12:00:00,23.89284,V ugm-3
2022-04-21,13:00:00,19.40901,V ugm-3
2022-04-21,14:00:00,20.99125,V ugm-3
2022-04-21,15:00:00,22.25686,V ugm-3
2022-04-21,16:00:00,31.22297,V ugm-3
2022-04-21,17:00:00,27.42537,V ugm-3
2022-04-21,18:00:00,28.42687,V ugm-3
2022-04-21,19:00:00,25.15632,V ugm-3
2022-04-21,20:00:00,28.26757,V ugm-3
2022-04-21,21:00:00,22.78269,V ugm-3
2022-04-21,22:00:00,23.46858,V ugm-3
2022-04-21,23:00:00,19.56569,V ugm-3
2022-04-21,24:00:00,19.03813,V ugm-3
2022-04-22,01:00:00,12.91884,V ugm-3
2022-04-22,02:00:00,11.50693,V ugm-3
2022-04-22,03:00:00,9.42446,V ugm-3
2022-04-22,04:00:00,9.1068,V ugm-3
2022-04-22,05:00:00,11.64833,V ugm-3
2022-04-22,06:00:00,20.49087,V ugm-3
2022-04-22,07:00:00,29.96909,V ugm-3
2022-04-22,08:00:00,34.63016,V ugm-3
2022-04-22,09:00:00,27.74726,V ugm-3
2022-04-22,10:00:00,26.10656,V ugm-3
2022-04-22,11:00:00,25.15263,V ugm-3
2022-04-22,12:00:00,17.52739,V ugm-3
2022-04-22,13:00:00,18.58654,V ugm-3
2022-04-22,14:00:00,16.5214,V ugm-3
2022-04-22,15:00:00,15.19684,V ugm-3
2022-04-22,16:00:00,20.069,V ugm-3
2022-04-22,17:00:00,21.07486,V ugm-3
2022-04-22,18:00:00,24.25081,V ugm-3
2022-04-22,19:00:00,23.56212,V ugm-3
2022-04-22,20:00:00,18.69016,V ugm-3
2022-04-22,21:00:00,16.41347,V ugm-3
2022-04-22,22:00:00,19.90807,V ugm-3
2022-04-22,23:00:00,21.86725,V ugm-3
2022-04-22,24:00:00,19.22014,V ugm-3
2022-04-23,01:00:00,16.51394,V ugm-3
2022-04-23,02:00:00,16.79719,V ugm-3
2022-04-23,03:00:00,13.02303,V ugm-3
2022-04-23,04:00:00,12.65093,V ugm-3
2022-04-23,05:00:00,10.84381,V ugm-3
2022-04-23,06:00:00,13.12982,V ugm-3
2022-04-23,07:00:00,17.01088,V ugm-3
2022-04-23,08:00:00,16.214,V ugm-3
2022-04-23,09:00:00,22.91259,V ugm-3
2022-04-23,10:00:00,23.28605,V ugm-3
2022-04-23,11:00:00,18.98045,V ugm-3
2022-04-23,12:00:00,18.28938,V ugm-3
2022-04-23,13:00:00,19.1397,V ugm-3
2022-04-23,14:00:00,20.25494,V ugm-3
2022-04-23,15:00:00,20.2015,V ugm-3
2022-04-23,16:00:00,22.96597,V ugm-3
2022-04-23,17:00:00,23.55059,V ugm-3
2022-04-23,18:00:00,22.80524,V ugm-3
2022-04-23,19:00:00,19.77428,V ugm-3
2022-04-23,20:00:00,19.4549,V ugm-3
2022-04-23,21:00:00,22.64401,V ugm-3
2022-04-23,22:00:00,22.91003,V ugm-3
2022-04-23,23:00:00,26.94976,V ugm-3
2022-04-23,24:00:00,21.20916,V ugm-3
2022-04-24,01:00:00,17.21914,V ugm-3
2022-04-24,02:00:00,23.83626,V ugm-3
2022-04-24,03:00:00,17.77028,V ugm-3
2022-04-24,04:00:00,11.95359,V ugm-3
2022-04-24,05:00:00,9.55226,V ugm-3
2022-04-24,06:00:00,8.85871,V ugm-3
2022-04-24,07:00:00,11.15375,V ugm-3
2022-04-24,08:00:00,11.58127,V ugm-3
2022-04-24,09:00:00,9.87383,V ugm-3
2022-04-24,10:00:00,13.71647,V ugm-3
2022-04-24,11:00:00,10.99441,V ugm-3
2022-04-24,12:00:00,8.6459,V ugm-3
2022-04-24,13:00:00,10.1935,V ugm-3
2022-04-24,14:00:00,14.14296,V ugm-3
2022-04-24,15:00:00,16.11774,V ugm-3
2022-04-24,16:00:00,15.53053,V ugm-3
2022-04-24,17:00:00,20.38696,V ugm-3
2022-04-24,18:00:00,17.66449,V ugm-3
2022-04-24,19:00:00,14.14172,V ugm-3
2022-04-24,20:00:00,13.87485,V ugm-3
2022-04-24,21:00:00,15.84936,V ugm-3
2022-04-24,22:00:00,14.40839,V ugm-3
2022-04-24,23:00:00,14.30156,V ugm-3
2022-04-24,24:00:00,9.39201,V ugm-3
2022-04-25,01:00:00,9.28615,V ugm-3
2022-04-25,02:00:00,12.28576,V ugm-3
2022-04-25,03:00:00,13.87508,V ugm-3
2022-04-25,04:00:00,12.00063,V ugm-3
2022-04-25,05:00:00,15.75034,V ugm-3
2022-04-25,06:00:00,32.94871,V ugm-3
2022-04-25,07:00:00,40.13029,V ugm-3
2022-04-25,08:00:00,31.98705,V ugm-3
2022-04-25,09:00:00,29.95174,V ugm-3
2022-04-25,10:00:00,25.66371,V ugm-3
2022-04-25,11:00:00,31.77259,V ugm-3
2022-04-25,12:00:00,31.72,V ugm-3
2022-04-25,13:00:00,24.96758,V ugm-3
2022-04-25,14:00:00,30.48648,V ugm-3
2022-04-25,15:00:00,18.43183,V ugm-3
2022-04-25,16:00:00,28.82413,V ugm-3
2022-04-25,17:00:00,38.14665,V ugm-3
2022-04-25,18:00:00,34.0215,V ugm-3
2022-04-25,19:00:00,27.966,V ugm-3
2022-04-25,20:00:00,30.96594,V ugm-3
2022-04-25,21:00:00,24.69685,V ugm-3
2022-04-25,22:00:00,24.64321,V ugm-3
2022-04-25,23:00:00,23.09013,V ugm-3
2022-04-25,24:00:00,17.4114,V ugm-3
2022-04-26,01:00:00,11.04323,V ugm-3
2022-04-26,02:00:00,12.76399,V ugm-3
2022-04-26,03:00:00,14.03693,V ugm-3
2022-04-26,04:00:00,11.0791,V ugm-3
2022-04-26,05:00:00,19.8992,V ugm-3
2022-04-26,06:00:00,33.23758,V ugm-3
2022-04-26,07:00:00,41.03982,V ugm-3
2022-04-26,08:00:00,26.6782,V ugm-3
2022-04-26,09:00:00,24.6358,V ugm-3
2022-04-26,10:00:00,14.03926,V ugm-3
2022-04-26,11:00:00,14.95305,V ugm-3
2022-04-26,12:00:00,16.56692,V ugm-3
2022-04-26,13:00:00,19.68622,V ugm-3
2022-04-26,14:00:00,19.47022,V ugm-3
2022-04-26,15:00:00,24.79442,V ugm-3
2022-04-26,16:00:00,24.58046,V ugm-3
2022-04-26,17:00:00,27.26881,V ugm-3
2022-04-26,18:00:00,35.76783,V ugm-3
2022-04-26,19:00:00,33.99191,V ugm-3
2022-04-26,20:00:00,26.08474,V ugm-3
2022-04-26,21:00:00,22.85734,V ugm-3
2022-04-26,22:00:00,28.18184,V ugm-3
2022-04-26,23:00:00,25.06284,V ugm-3
2022-04-26,24:00:00,18.01687,V ugm-3
2022-04-27,01:00:00,18.21264,V ugm-3
2022-04-27,02:00:00,15.40482,V ugm-3
2022-04-27,03:00:00,13.33528,V ugm-3
2022-04-27,04:00:00,10.41973,V ugm-3
2022-04-27,05:00:00,26.23849,V ugm-3
2022-04-27,06:00:00,37.25493,V ugm-3
2022-04-27,07:00:00,48.76238,V ugm-3
2022-04-27,08:00:00,34.29228,V ugm-3
2022-04-27,09:00:00,27.75468,V ugm-3
2022-04-27,10:00:00,32.83256,V ugm-3
2022-04-27,11:00:00,No data,V ugm-3
2022-04-27,12:00:00,22.35706,V ugm-3
2022-04-27,13:00:00,18.79284,V ugm-3
2022-04-27,14:00:00,17.38809,V ugm-3
2022-04-27,15:00:00,16.848,V ugm-3
2022-04-27,16:00:00,19.76364,V ugm-3
2022-04-27,17:00:00,19.38471,V ugm-3
2022-04-27,18:00:00,25.16187,V ugm-3
2022-04-27,19:00:00,23.16291,V ugm-3
2022-04-27,20:00:00,27.21183,V ugm-3
2022-04-27,21:00:00,22.99978,V ugm-3
2022-04-27,22:00:00,19.86876,V ugm-3
2022-04-27,23:00:00,19.86908,V ugm-3
2022-04-27,24:00:00,12.14788,V ugm-3
2022-04-28,01:00:00,9.36233,V ugm-3
2022-04-28,02:00:00,12.81872,V ugm-3
2022-04-28,03:00:00,9.12802,V ugm-3
2022-04-28,04:00:00,7.12966,V ugm-3
2022-04-28,05:00:00,14.69123,V ugm-3
2022-04-28,06:00:00,23.38765,V ugm-3
2022-04-28,07:00:00,33.435,V ugm-3
2022-04-28,08:00:00,32.89622,V ugm-3
2022-04-28,09:00:00,27.9808,V ugm-3
2022-04-28,10:00:00,24.74088,V ugm-3
2022-04-28,11:00:00,21.60767,V ugm-3
2022-04-28,12:00:00,21.60908,V ugm-3
2022-04-28,13:00:00,26.03849,V ugm-3
2022-04-28,14:00:00,30.19753,V ugm-3
2022-04-28,15:00:00,36.08443,V ugm-3
2022-04-28,16:00:00,35.59883,V ugm-3
2022-04-28,17:00:00,39.43367,V ugm-3
2022-04-28,18:00:00,42.88926,V ugm-3
2022-04-28,19:00:00,30.84235,V ugm-3
2022-04-28,20:00:00,33.00169,V ugm-3
2022-04-28,21:00:00,31.8133,V ugm-3
2022-04-28,22:00:00,34.46095,V ugm-3
2022-04-28,23:00:00,31.7596,V ugm-3
2022-04-28,24:00:00,23.60311,V ugm-3
2022-04-29,01:00:00,20.89377,V ugm-3
2022-04-29,02:00:00,21.2539,V ugm-3
2022-04-29,03:00:00,21.01961,V ugm-3
2022-04-29,04:00:00,34.47525,V ugm-3
2022-04-29,05:00:00,51.9912,V ugm-3
2022-04-29,06:00:00,59.91855,V ugm-3
2022-04-29,07:00:00,65.01665,V ugm-3
2022-04-29,08:00:00,44.64869,V ugm-3
2022-04-29,09:00:00,28.53795,V ugm-3
2022-04-29,10:00:00,26.1595,V ugm-3
2022-04-29,11:00:00,19.67384,V ugm-3
2022-04-29,12:00:00,18.5392,V ugm-3
2022-04-29,13:00:00,16.53919,V ugm-3
2022-04-29,14:00:00,16.64714,V ugm-3
2022-04-29,15:00:00,19.13233,V ugm-3
2022-04-29,16:00:00,23.13124,V ugm-3
2022-04-29,17:00:00,26.103,V ugm-3
2022-04-29,18:00:00,30.47869,V ugm-3
2022-04-29,19:00:00,29.3971,V ugm-3
2022-04-29,20:00:00,33.66467,V ugm-3
2022-04-29,21:00:00,39.82368,V ugm-3
2022-04-29,22:00:00,43.2286,V ugm-3
2022-04-29,23:00:00,51.55136,V ugm-3
2022-04-29,24:00:00,51.7142,V ugm-3
2022-04-30,01:00:00,42.38255,V ugm-3
2022-04-30,02:00:00,62.35493,V ugm-3
2022-04-30,03:00:00,64.1239,V ugm-3
2022-04-30,04:00:00,61.70443,V ugm-3
2022-04-30,05:00:00,45.36294,V ugm-3
2022-04-30,06:00:00,38.71568,V ugm-3
2022-04-30,07:00:00,44.94439,V ugm-3
2022-04-30,08:00:00,34.01359,V ugm-3
2022-04-30,09:00:00,20.92542,V ugm-3
2022-04-30,10:00:00,24.17202,V ugm-3
2022-04-30,11:00:00,19.41167,V ugm-3
2022-04-30,12:00:00,19.08716,V ugm-3
2022-04-30,13:00:00,12.11125,V ugm-3
2022-04-30,14:00:00,17.67989,V ugm-3
2022-04-30,15:00:00,23.95141,V ugm-3
2022-04-30,16:00:00,21.73353,V ugm-3
2022-04-30,17:00:00,19.40809,V ugm-3
2022-04-30,18:00:00,22.16551,V ugm-3
2022-04-30,19:00:00,23.51641,V ugm-3
2022-04-30,20:00:00,20.65001,V ugm-3
2022-04-30,21:00:00,26.05605,V ugm-3
2022-04-30,22:00:00,34.54326,V ugm-3
2022-04-30,23:00:00,36.86819,V ugm-3
2022-04-30,24:00:00,35.08417,V ugm-3
2022-05-01,01:00:00,23.07476,V ugm-3
2022-05-01,02:00:00,20.2628,V ugm-3
2022-05-01,03:00:00,22.06647,V ugm-3
2022-05-01,04:00:00,15.08922,V ugm-3
2022-05-01,05:00:00,12.00633,V ugm-3
2022-05-01,06:00:00,12.43915,V ugm-3
2022-05-01,07:00:00,11.35817,V ugm-3
2022-05-01,08:00:00,12.81877,V ugm-3
2022-05-01,09:00:00,18.82388,V ugm-3
2022-05-01,10:00:00,20.5033,V ugm-3
2022-05-01,11:00:00,20.28645,V ugm-3
2022-05-01,12:00:00,16.06586,V ugm-3
2022-05-01,13:00:00,18.60737,V ugm-3
2022-05-01,14:00:00,21.63563,V ugm-3
2022-05-01,15:00:00,24.39331,V ugm-3
2022-05-01,16:00:00,19.8503,V ugm-3
2022-05-01,17:00:00,19.95818,V ugm-3
2022-05-01,18:00:00,26.7713,V ugm-3
2022-05-01,19:00:00,24.76932,V ugm-3
2022-05-01,20:00:00,19.90186,V ugm-3
2022-05-01,21:00:00,24.33617,V ugm-3
2022-05-01,22:00:00,34.07158,V ugm-3
2022-05-01,23:00:00,31.25921,V ugm-3
2022-05-01,24:00:00,27.68957,V ugm-3
2022-05-02,01:00:00,25.17631,V ugm-3
2022-05-02,02:00:00,30.51533,V ugm-3
2022-05-02,03:00:00,24.34768,V ugm-3
2022-05-02,04:00:00,28.13474,V ugm-3
2022-05-02,05:00:00,31.16736,V ugm-3
2022-05-02,06:00:00,31.60271,V ugm-3
2022-05-02,07:00:00,27.43784,V ugm-3
2022-05-02,08:00:00,35.40475,V ugm-3
2022-05-02,09:00:00,31.01321,V ugm-3
2022-05-02,10:00:00,28.14384,V ugm-3
2022-05-02,11:00:00,24.57112,V ugm-3
2022-05-02,12:00:00,19.6452,V ugm-3
2022-05-02,13:00:00,15.26033,V ugm-3
2022-05-02,14:00:00,23.05034,V ugm-3
2022-05-02,15:00:00,19.58743,V ugm-3
2022-05-02,16:00:00,20.29174,V ugm-3
2022-05-02,17:00:00,17.91007,V ugm-3
2022-05-02,18:00:00,26.40571,V ugm-3
2022-05-02,19:00:00,33.00569,V ugm-3
2022-05-02,20:00:00,27.86608,V ugm-3
2022-05-02,21:00:00,22.18498,V ugm-3
2022-05-02,22:00:00,20.67021,V ugm-3
2022-05-02,23:00:00,19.47945,V ugm-3
2022-05-02,24:00:00,11.90349,V ugm-3
2022-05-03,01:00:00,11.3311,V ugm-3
2022-05-03,02:00:00,9.02171,V ugm-3
2022-05-03,03:00:00,8.01123,V ugm-3
2022-05-03,04:00:00,10.33837,V ugm-3
2022-05-03,05:00:00,15.91335,V ugm-3
2022-05-03,06:00:00,37.89294,V ugm-3
2022-05-03,07:00:00,55.23423,V ugm-3
2022-05-03,08:00:00,45.26479,V ugm-3
2022-05-03,09:00:00,47.91918,V ugm-3
2022-05-03,10:00:00,39.58495,V ugm-3
2022-05-03,11:00:00,34.9276,V ugm-3
2022-05-03,12:00:00,24.04046,V ugm-3
2022-05-03,13:00:00,21.22583,V ugm-3
2022-05-03,14:00:00,19.65347,V ugm-3
2022-05-03,15:00:00,23.06493,V ugm-3
2022-05-03,16:00:00,21.38426,V ugm-3
2022-05-03,17:00:00,21.22221,V ugm-3
2022-05-03,18:00:00,28.96354,V ugm-3
2022-05-03,19:00:00,30.20565,V ugm-3
2022-05-03,20:00:00,34.48022,V ugm-3
2022-05-03,21:00:00,43.19613,V ugm-3
2022-05-03,22:00:00,49.20943,V ugm-3
2022-05-03,23:00:00,44.06672,V ugm-3
2022-05-03,24:00:00,33.56354,V ugm-3
2022-05-04,01:00:00,24.55192,V ugm-3
2022-05-04,02:00:00,27.72691,V ugm-3
2022-05-04,03:00:00,20.63267,V ugm-3
2022-05-04,04:00:00,18.7916,V ugm-3
2022-05-04,05:00:00,21.1757,V ugm-3
2022-05-04,06:00:00,31.52268,V ugm-3
2022-05-04,07:00:00,40.68664,V ugm-3
2022-05-04,08:00:00,47.52332,V ugm-3
2022-05-04,09:00:00,40.42751,V ugm-3
2022-05-04,10:00:00,35.61004,V ugm-3
2022-05-04,11:00:00,30.07944,V ugm-3
2022-05-04,12:00:00,15.17126,V ugm-3
2022-05-04,13:00:00,14.14177,V ugm-3
2022-05-04,14:00:00,14.73752,V ugm-3
2022-05-04,15:00:00,16.19613,V ugm-3
2022-05-04,16:00:00,19.06501,V ugm-3
2022-05-04,17:00:00,17.54923,V ugm-3
2022-05-04,18:00:00,15.70606,V ugm-3
2022-05-04,19:00:00,13.86407,V ugm-3
2022-05-04,20:00:00,12.5631,V ugm-3
2022-05-04,21:00:00,14.62116,V ugm-3
2022-05-04,22:00:00,15.92096,V ugm-3
2022-05-04,23:00:00,18.68298,V ugm-3
2022-05-04,24:00:00,12.02158,V ugm-3
2022-05-05,01:00:00,8.52342,V ugm-3
2022-05-05,02:00:00,13.14636,V ugm-3
2022-05-05,03:00:00,10.34718,V ugm-3
2022-05-05,04:00:00,12.29745,V ugm-3
2022-05-05,05:00:00,41.39943,V ugm-3
2022-05-05,06:00:00,34.35678,V ugm-3
2022-05-05,07:00:00,38.26429,V ugm-3
2022-05-05,08:00:00,34.20045,V ugm-3
2022-05-05,09:00:00,22.43761,V ugm-3
2022-05-05,10:00:00,19.18591,V ugm-3
2022-05-05,11:00:00,11.4895,V ugm-3
2022-05-05,12:00:00,14.30671,V ugm-3
2022-05-05,13:00:00,11.97647,V ugm-3
2022-05-05,14:00:00,12.57186,V ugm-3
2022-05-05,15:00:00,10.67513,V ugm-3
2022-05-05,16:00:00,12.02894,V ugm-3
2022-05-05,17:00:00,15.71326,V ugm-3
2022-05-05,18:00:00,13.11183,V ugm-3
2022-05-05,19:00:00,13.762,V ugm-3
2022-05-05,20:00:00,15.54942,V ugm-3
2022-05-05,21:00:00,20.69739,V ugm-3
2022-05-05,22:00:00,27.63029,V ugm-3
2022-05-05,23:00:00,39.87401,V ugm-3
2022-05-05,24:00:00,56.47153,V ugm-3
2022-05-06,01:00:00,47.91978,V ugm-3
2022-05-06,02:00:00,40.3262,V ugm-3
2022-05-06,03:00:00,32.84678,V ugm-3
2022-05-06,04:00:00,27.53518,V ugm-3
2022-05-06,05:00:00,22.92739,V ugm-3
2022-05-06,06:00:00,31.87857,V ugm-3
2022-05-06,07:00:00,37.30876,V ugm-3
2022-05-06,08:00:00,37.31444,V ugm-3
2022-05-06,09:00:00,27.39211,V ugm-3
2022-05-06,10:00:00,29.45311,V ugm-3
2022-05-06,11:00:00,35.54105,V ugm-3
2022-05-06,12:00:00,22.17764,V ugm-3
2022-05-06,13:00:00,24.99822,V ugm-3
2022-05-06,14:00:00,22.8838,V ugm-3
2022-05-06,15:00:00,26.6744,V ugm-3
2022-05-06,16:00:00,26.72594,V ugm-3
2022-05-06,17:00:00,32.69008,V ugm-3
2022-05-06,18:00:00,38.55389,V ugm-3
2022-05-06,19:00:00,38.38924,V ugm-3
2022-05-06,20:00:00,34.31746,V ugm-3
2022-05-06,21:00:00,31.27898,V ugm-3
2022-05-06,22:00:00,33.28844,V ugm-3
2022-05-06,23:00:00,34.21278,V ugm-3
2022-05-06,24:00:00,18.16081,V ugm-3
2022-05-07,01:00:00,9.03906,V ugm-3
2022-05-07,02:00:00,16.19517,V ugm-3
2022-05-07,03:00:00,15.12844,V ugm-3
2022-05-07,04:00:00,13.50098,V ugm-3
